ASSERTION	AAECAAMBAJqZmZmZmak/
ASSERTION	AAEDAAEFAAAAAAAAwFhAAQAAAAAAAECPQA==
RUN	authservice.AuthServicePerfSimulation	authserviceperfsimulation	1606149429141	 	3.4.1
REQUEST		auth	1606149433109	1606149433465	OK	 
USER	Authenticate combo	END	1606149433466
USER	Authenticate combo	START	1606149433499
REQUEST		auth	1606149433165	1606149433524	OK	 
USER	Authenticate combo	END	1606149433524
USER	Authenticate combo	START	1606149433552
REQUEST		auth	1606149433223	1606149433584	OK	 
USER	Authenticate combo	END	1606149433585
USER	Authenticate combo	START	1606149433610
REQUEST		auth	1606149433277	1606149433636	OK	 
USER	Authenticate combo	END	1606149433636
USER	Authenticate combo	START	1606149433663
REQUEST		auth	1606149433333	1606149433692	OK	 
USER	Authenticate combo	END	1606149433692
USER	Authenticate combo	START	1606149433722
REQUEST		auth	1606149433385	1606149433743	OK	 
USER	Authenticate combo	END	1606149433744
USER	Authenticate combo	START	1606149433776
REQUEST		auth	1606149433443	1606149433802	OK	 
USER	Authenticate combo	END	1606149433803
USER	Authenticate combo	START	1606149433832
REQUEST		auth	1606149433499	1606149433857	OK	 
USER	Authenticate combo	END	1606149433857
USER	Authenticate combo	START	1606149433889
REQUEST		auth	1606149433553	1606149433908	OK	 
USER	Authenticate combo	END	1606149433909
USER	Authenticate combo	START	1606149433931
REQUEST		auth	1606149433611	1606149433965	OK	 
USER	Authenticate combo	END	1606149433966
USER	Authenticate combo	START	1606149433976
REQUEST		auth	1606149433664	1606149434023	OK	 
USER	Authenticate combo	END	1606149434023
USER	Authenticate combo	START	1606149434022
USER	Authenticate combo	START	1606149434065
REQUEST		auth	1606149433723	1606149434082	OK	 
USER	Authenticate combo	END	1606149434082
USER	Authenticate combo	START	1606149434115
REQUEST		auth	1606149433777	1606149434133	OK	 
USER	Authenticate combo	END	1606149434133
USER	Authenticate combo	START	1606149434156
REQUEST		auth	1606149433832	1606149434191	OK	 
USER	Authenticate combo	END	1606149434192
USER	Authenticate combo	START	1606149434205
REQUEST		auth	1606149433889	1606149434249	OK	 
USER	Authenticate combo	END	1606149434249
USER	Authenticate combo	START	1606149434250
REQUEST		auth	1606149433931	1606149434285	OK	 
USER	Authenticate combo	END	1606149434285
USER	Authenticate combo	START	1606149434295
REQUEST		auth	1606149433977	1606149434332	OK	 
USER	Authenticate combo	END	1606149434333
USER	Authenticate combo	START	1606149434342
REQUEST		auth	1606149434023	1606149434382	OK	 
USER	Authenticate combo	END	1606149434383
USER	Authenticate combo	START	1606149434385
REQUEST		auth	1606149434065	1606149434427	OK	 
USER	Authenticate combo	END	1606149434428
USER	Authenticate combo	START	1606149434434
REQUEST		auth	1606149434115	1606149434473	OK	 
USER	Authenticate combo	END	1606149434474
USER	Authenticate combo	START	1606149434479
REQUEST		auth	1606149434157	1606149434516	OK	 
USER	Authenticate combo	END	1606149434516
USER	Authenticate combo	START	1606149434522
REQUEST		auth	1606149434206	1606149434561	OK	 
USER	Authenticate combo	END	1606149434562
USER	Authenticate combo	START	1606149434567
REQUEST		auth	1606149434250	1606149434607	OK	 
USER	Authenticate combo	END	1606149434607
USER	Authenticate combo	START	1606149434615
REQUEST		auth	1606149434295	1606149434654	OK	 
USER	Authenticate combo	END	1606149434654
USER	Authenticate combo	START	1606149434658
REQUEST		auth	1606149434342	1606149434701	OK	 
USER	Authenticate combo	END	1606149434702
USER	Authenticate combo	START	1606149434708
REQUEST		auth	1606149434385	1606149434743	OK	 
USER	Authenticate combo	END	1606149434744
USER	Authenticate combo	START	1606149434749
REQUEST		auth	1606149434434	1606149434790	OK	 
USER	Authenticate combo	END	1606149434791
USER	Authenticate combo	START	1606149434798
REQUEST		auth	1606149434479	1606149434838	OK	 
USER	Authenticate combo	END	1606149434839
USER	Authenticate combo	START	1606149434843
REQUEST		auth	1606149434523	1606149434877	OK	 
USER	Authenticate combo	END	1606149434878
USER	Authenticate combo	START	1606149434889
REQUEST		auth	1606149434567	1606149434926	OK	 
USER	Authenticate combo	START	1606149434925
USER	Authenticate combo	END	1606149434926
USER	Authenticate combo	START	1606149434958
REQUEST		auth	1606149434615	1606149434974	OK	 
USER	Authenticate combo	END	1606149434975
USER	Authenticate combo	START	1606149434992
REQUEST		auth	1606149434659	1606149435015	OK	 
USER	Authenticate combo	END	1606149435016
USER	Authenticate combo	START	1606149435027
REQUEST		auth	1606149434708	1606149435066	OK	 
USER	Authenticate combo	START	1606149435065
USER	Authenticate combo	END	1606149435066
USER	Authenticate combo	START	1606149435099
REQUEST		auth	1606149434749	1606149435108	OK	 
USER	Authenticate combo	END	1606149435109
USER	Authenticate combo	START	1606149435135
REQUEST		auth	1606149434799	1606149435157	OK	 
USER	Authenticate combo	END	1606149435157
USER	Authenticate combo	START	1606149435173
REQUEST		auth	1606149434843	1606149435199	OK	 
USER	Authenticate combo	END	1606149435200
USER	Authenticate combo	START	1606149435208
REQUEST		auth	1606149434889	1606149435245	OK	 
USER	Authenticate combo	START	1606149435245
USER	Authenticate combo	END	1606149435246
USER	Authenticate combo	START	1606149435276
REQUEST		auth	1606149434925	1606149435282	OK	 
USER	Authenticate combo	END	1606149435283
REQUEST		auth	1606149434959	1606149435316	OK	 
USER	Authenticate combo	END	1606149435316
USER	Authenticate combo	START	1606149435315
REQUEST		auth	1606149434992	1606149435348	OK	 
USER	Authenticate combo	END	1606149435349
USER	Authenticate combo	START	1606149435351
REQUEST		auth	1606149435028	1606149435384	OK	 
USER	Authenticate combo	END	1606149435385
USER	Authenticate combo	START	1606149435386
REQUEST		auth	1606149435066	1606149435423	OK	 
USER	Authenticate combo	START	1606149435423
USER	Authenticate combo	END	1606149435424
USER	Authenticate combo	START	1606149435458
REQUEST		auth	1606149435099	1606149435465	OK	 
USER	Authenticate combo	END	1606149435466
USER	Authenticate combo	START	1606149435493
REQUEST		auth	1606149435135	1606149435511	OK	 
USER	Authenticate combo	END	1606149435512
USER	Authenticate combo	START	1606149435529
REQUEST		auth	1606149435173	1606149435557	OK	 
USER	Authenticate combo	END	1606149435557
USER	Authenticate combo	START	1606149435566
REQUEST		auth	1606149435209	1606149435603	OK	 
USER	Authenticate combo	END	1606149435603
USER	Authenticate combo	START	1606149435602
USER	Authenticate combo	START	1606149435636
REQUEST		auth	1606149435245	1606149435640	OK	 
USER	Authenticate combo	END	1606149435640
REQUEST		auth	1606149435277	1606149435673	OK	 
USER	Authenticate combo	END	1606149435674
USER	Authenticate combo	START	1606149435673
REQUEST		auth	1606149435316	1606149435706	OK	 
USER	Authenticate combo	END	1606149435706
USER	Authenticate combo	START	1606149435706
REQUEST		auth	1606149435351	1606149435739	OK	 
USER	Authenticate combo	END	1606149435740
USER	Authenticate combo	START	1606149435743
REQUEST		auth	1606149435386	1606149435776	OK	 
USER	Authenticate combo	END	1606149435777
USER	Authenticate combo	START	1606149435779
USER	Authenticate combo	START	1606149435816
REQUEST		auth	1606149435423	1606149435820	OK	 
USER	Authenticate combo	END	1606149435821
USER	Authenticate combo	START	1606149435851
REQUEST		auth	1606149435458	1606149435867	OK	 
USER	Authenticate combo	END	1606149435868
USER	Authenticate combo	START	1606149435884
REQUEST		auth	1606149435493	1606149435911	OK	 
USER	Authenticate combo	END	1606149435912
USER	Authenticate combo	START	1606149435917
USER	Authenticate combo	START	1606149435948
REQUEST		auth	1606149435530	1606149435959	OK	 
USER	Authenticate combo	END	1606149435960
USER	Authenticate combo	START	1606149435982
REQUEST		auth	1606149435566	1606149435996	OK	 
USER	Authenticate combo	END	1606149435997
USER	Authenticate combo	START	1606149436010
REQUEST		auth	1606149435603	1606149436030	OK	 
USER	Authenticate combo	END	1606149436031
USER	Authenticate combo	START	1606149436043
REQUEST		auth	1606149435636	1606149436062	OK	 
USER	Authenticate combo	END	1606149436063
USER	Authenticate combo	START	1606149436073
REQUEST		auth	1606149435673	1606149436095	OK	 
USER	Authenticate combo	END	1606149436096
USER	Authenticate combo	START	1606149436106
REQUEST		auth	1606149435707	1606149436132	OK	 
USER	Authenticate combo	END	1606149436133
USER	Authenticate combo	START	1606149436134
USER	Authenticate combo	START	1606149436168
REQUEST		auth	1606149435744	1606149436173	OK	 
USER	Authenticate combo	END	1606149436173
USER	Authenticate combo	START	1606149436199
REQUEST		auth	1606149435779	1606149436223	OK	 
USER	Authenticate combo	END	1606149436223
USER	Authenticate combo	START	1606149436231
USER	Authenticate combo	START	1606149436261
REQUEST		auth	1606149435816	1606149436268	OK	 
USER	Authenticate combo	END	1606149436269
USER	Authenticate combo	START	1606149436293
REQUEST		auth	1606149435851	1606149436315	OK	 
USER	Authenticate combo	END	1606149436316
USER	Authenticate combo	START	1606149436324
REQUEST		auth	1606149435884	1606149436351	OK	 
USER	Authenticate combo	END	1606149436351
USER	Authenticate combo	START	1606149436356
REQUEST		auth	1606149435917	1606149436384	OK	 
USER	Authenticate combo	END	1606149436385
USER	Authenticate combo	START	1606149436384
REQUEST		auth	1606149435949	1606149436419	OK	 
USER	Authenticate combo	END	1606149436419
USER	Authenticate combo	START	1606149436419
REQUEST		auth	1606149435982	1606149436449	OK	 
USER	Authenticate combo	END	1606149436449
USER	Authenticate combo	START	1606149436448
USER	Authenticate combo	START	1606149436482
REQUEST		auth	1606149436010	1606149436488	OK	 
USER	Authenticate combo	END	1606149436488
USER	Authenticate combo	START	1606149436512
REQUEST		auth	1606149436043	1606149436527	OK	 
USER	Authenticate combo	END	1606149436528
USER	Authenticate combo	START	1606149436542
USER	Authenticate combo	START	1606149436575
REQUEST		auth	1606149436073	1606149436577	OK	 
USER	Authenticate combo	END	1606149436577
USER	Authenticate combo	START	1606149436606
REQUEST		auth	1606149436107	1606149436623	OK	 
USER	Authenticate combo	END	1606149436624
USER	Authenticate combo	START	1606149436637
USER	Authenticate combo	START	1606149436668
REQUEST		auth	1606149436134	1606149436672	OK	 
USER	Authenticate combo	END	1606149436673
USER	Authenticate combo	START	1606149436700
REQUEST		auth	1606149436168	1606149436706	OK	 
USER	Authenticate combo	END	1606149436707
USER	Authenticate combo	START	1606149436731
REQUEST		auth	1606149436199	1606149436740	OK	 
USER	Authenticate combo	END	1606149436741
USER	Authenticate combo	START	1606149436762
REQUEST		auth	1606149436231	1606149436773	OK	 
USER	Authenticate combo	END	1606149436774
USER	Authenticate combo	START	1606149436794
REQUEST		auth	1606149436261	1606149436807	OK	 
USER	Authenticate combo	END	1606149436808
USER	Authenticate combo	START	1606149436822
REQUEST		auth	1606149436293	1606149436843	OK	 
USER	Authenticate combo	END	1606149436843
USER	Authenticate combo	START	1606149436856
REQUEST		auth	1606149436324	1606149436883	OK	 
USER	Authenticate combo	END	1606149436883
USER	Authenticate combo	START	1606149436889
USER	Authenticate combo	START	1606149436915
REQUEST		auth	1606149436356	1606149436933	OK	 
USER	Authenticate combo	END	1606149436933
USER	Authenticate combo	START	1606149436939
USER	Authenticate combo	START	1606149436966
REQUEST		auth	1606149436384	1606149436976	OK	 
USER	Authenticate combo	END	1606149436976
USER	Authenticate combo	START	1606149436993
USER	Authenticate combo	START	1606149437020
REQUEST		auth	1606149436420	1606149437027	OK	 
USER	Authenticate combo	END	1606149437027
USER	Authenticate combo	START	1606149437044
REQUEST		auth	1606149436449	1606149437062	OK	 
USER	Authenticate combo	END	1606149437063
USER	Authenticate combo	START	1606149437070
REQUEST		auth	1606149436482	1606149437095	OK	 
USER	Authenticate combo	END	1606149437095
USER	Authenticate combo	START	1606149437097
USER	Authenticate combo	START	1606149437123
REQUEST		auth	1606149436513	1606149437130	OK	 
USER	Authenticate combo	END	1606149437130
USER	Authenticate combo	START	1606149437151
REQUEST		auth	1606149436543	1606149437163	OK	 
USER	Authenticate combo	END	1606149437164
USER	Authenticate combo	START	1606149437174
REQUEST		auth	1606149436576	1606149437199	OK	 
USER	Authenticate combo	END	1606149437199
USER	Authenticate combo	START	1606149437199
USER	Authenticate combo	START	1606149437228
REQUEST		auth	1606149436606	1606149437235	OK	 
USER	Authenticate combo	END	1606149437235
USER	Authenticate combo	START	1606149437251
USER	Authenticate combo	START	1606149437280
REQUEST		auth	1606149436638	1606149437290	OK	 
USER	Authenticate combo	END	1606149437290
USER	Authenticate combo	START	1606149437305
REQUEST		auth	1606149436668	1606149437329	OK	 
USER	Authenticate combo	END	1606149437330
USER	Authenticate combo	START	1606149437331
USER	Authenticate combo	START	1606149437357
REQUEST		auth	1606149436700	1606149437384	OK	 
USER	Authenticate combo	END	1606149437384
USER	Authenticate combo	START	1606149437387
USER	Authenticate combo	START	1606149437409
REQUEST		auth	1606149436732	1606149437416	OK	 
USER	Authenticate combo	END	1606149437417
USER	Authenticate combo	START	1606149437438
REQUEST		auth	1606149436762	1606149437451	OK	 
USER	Authenticate combo	END	1606149437452
USER	Authenticate combo	START	1606149437465
REQUEST		auth	1606149436795	1606149437486	OK	 
USER	Authenticate combo	END	1606149437487
USER	Authenticate combo	START	1606149437492
REQUEST		auth	1606149436823	1606149437520	OK	 
USER	Authenticate combo	START	1606149437520
USER	Authenticate combo	END	1606149437521
USER	Authenticate combo	START	1606149437544
REQUEST		auth	1606149436856	1606149437554	OK	 
USER	Authenticate combo	END	1606149437555
USER	Authenticate combo	START	1606149437573
REQUEST		auth	1606149436890	1606149437590	OK	 
USER	Authenticate combo	END	1606149437590
USER	Authenticate combo	START	1606149437598
USER	Authenticate combo	START	1606149437624
REQUEST		auth	1606149436915	1606149437643	OK	 
USER	Authenticate combo	END	1606149437644
USER	Authenticate combo	START	1606149437650
USER	Authenticate combo	START	1606149437673
REQUEST		auth	1606149436940	1606149437686	OK	 
USER	Authenticate combo	END	1606149437687
USER	Authenticate combo	START	1606149437701
USER	Authenticate combo	START	1606149437729
REQUEST		auth	1606149436966	1606149437739	OK	 
USER	Authenticate combo	END	1606149437740
USER	Authenticate combo	START	1606149437756
REQUEST		auth	1606149436993	1606149437773	OK	 
USER	Authenticate combo	END	1606149437774
USER	Authenticate combo	START	1606149437782
REQUEST		auth	1606149437020	1606149437807	OK	 
USER	Authenticate combo	END	1606149437808
USER	Authenticate combo	START	1606149437807
USER	Authenticate combo	START	1606149437832
REQUEST		auth	1606149437044	1606149437843	OK	 
USER	Authenticate combo	END	1606149437844
USER	Authenticate combo	START	1606149437862
REQUEST		auth	1606149437071	1606149437876	OK	 
USER	Authenticate combo	END	1606149437876
USER	Authenticate combo	START	1606149437889
REQUEST		auth	1606149437097	1606149437907	OK	 
USER	Authenticate combo	END	1606149437908
USER	Authenticate combo	START	1606149437909
USER	Authenticate combo	START	1606149437932
REQUEST		auth	1606149437123	1606149437943	OK	 
USER	Authenticate combo	END	1606149437944
USER	Authenticate combo	START	1606149437956
USER	Authenticate combo	START	1606149437983
REQUEST		auth	1606149437151	1606149437999	OK	 
USER	Authenticate combo	END	1606149438000
USER	Authenticate combo	START	1606149438007
USER	Authenticate combo	START	1606149438041
REQUEST		auth	1606149437175	1606149438043	OK	 
USER	Authenticate combo	END	1606149438043
USER	Authenticate combo	START	1606149438049
USER	Authenticate combo	START	1606149438073
REQUEST		auth	1606149437199	1606149438097	OK	 
USER	Authenticate combo	END	1606149438097
USER	Authenticate combo	START	1606149438099
USER	Authenticate combo	START	1606149438125
REQUEST		auth	1606149437229	1606149438130	OK	 
USER	Authenticate combo	END	1606149438130
USER	Authenticate combo	START	1606149438148
REQUEST		auth	1606149437252	1606149438163	OK	 
USER	Authenticate combo	END	1606149438164
USER	Authenticate combo	START	1606149438173
USER	Authenticate combo	START	1606149438196
REQUEST		auth	1606149437281	1606149438199	OK	 
USER	Authenticate combo	END	1606149438200
USER	Authenticate combo	START	1606149438219
REQUEST		auth	1606149437306	1606149438231	OK	 
USER	Authenticate combo	END	1606149438232
USER	Authenticate combo	START	1606149438243
REQUEST		auth	1606149437331	1606149438263	OK	 
USER	Authenticate combo	END	1606149438264
USER	Authenticate combo	START	1606149438264
USER	Authenticate combo	START	1606149438288
REQUEST		auth	1606149437357	1606149438297	OK	 
USER	Authenticate combo	END	1606149438297
USER	Authenticate combo	START	1606149438315
USER	Authenticate combo	START	1606149438339
REQUEST		auth	1606149437387	1606149438356	OK	 
USER	Authenticate combo	END	1606149438357
USER	Authenticate combo	START	1606149438365
USER	Authenticate combo	START	1606149438384
REQUEST		auth	1606149437410	1606149438399	OK	 
USER	Authenticate combo	END	1606149438399
USER	Authenticate combo	START	1606149438407
USER	Authenticate combo	START	1606149438431
REQUEST		auth	1606149437438	1606149438452	OK	 
USER	Authenticate combo	END	1606149438452
USER	Authenticate combo	START	1606149438456
USER	Authenticate combo	START	1606149438483
REQUEST		auth	1606149437465	1606149438487	OK	 
USER	Authenticate combo	END	1606149438487
USER	Authenticate combo	START	1606149438506
REQUEST		auth	1606149437493	1606149438520	OK	 
USER	Authenticate combo	END	1606149438520
USER	Authenticate combo	START	1606149438529
USER	Authenticate combo	START	1606149438552
REQUEST		auth	1606149437520	1606149438556	OK	 
USER	Authenticate combo	END	1606149438557
USER	Authenticate combo	START	1606149438576
REQUEST		auth	1606149437544	1606149438585	OK	 
USER	Authenticate combo	END	1606149438586
USER	Authenticate combo	START	1606149438600
REQUEST		auth	1606149437573	1606149438620	OK	 
USER	Authenticate combo	END	1606149438621
USER	Authenticate combo	START	1606149438626
REQUEST		auth	1606149437598	1606149438649	OK	 
USER	Authenticate combo	END	1606149438650
USER	Authenticate combo	START	1606149438649
USER	Authenticate combo	START	1606149438673
USER	Authenticate combo	START	1606149438695
REQUEST		auth	1606149437624	1606149438711	OK	 
USER	Authenticate combo	END	1606149438712
USER	Authenticate combo	START	1606149438719
USER	Authenticate combo	START	1606149438744
REQUEST		auth	1606149437651	1606149438753	OK	 
USER	Authenticate combo	END	1606149438754
USER	Authenticate combo	START	1606149438765
USER	Authenticate combo	START	1606149438793
REQUEST		auth	1606149437673	1606149438808	OK	 
USER	Authenticate combo	END	1606149438809
USER	Authenticate combo	START	1606149438813
USER	Authenticate combo	START	1606149438837
REQUEST		auth	1606149437701	1606149438843	OK	 
USER	Authenticate combo	END	1606149438843
USER	Authenticate combo	START	1606149438862
REQUEST		auth	1606149437729	1606149438877	OK	 
USER	Authenticate combo	END	1606149438877
USER	Authenticate combo	START	1606149438885
USER	Authenticate combo	START	1606149438907
REQUEST		auth	1606149437756	1606149438912	OK	 
USER	Authenticate combo	END	1606149438912
USER	Authenticate combo	START	1606149438929
REQUEST		auth	1606149437782	1606149438939	OK	 
USER	Authenticate combo	END	1606149438940
USER	Authenticate combo	START	1606149438948
USER	Authenticate combo	START	1606149438971
REQUEST		auth	1606149437807	1606149438974	OK	 
USER	Authenticate combo	END	1606149438974
USER	Authenticate combo	START	1606149438993
REQUEST		auth	1606149437832	1606149439006	OK	 
USER	Authenticate combo	END	1606149439007
USER	Authenticate combo	START	1606149439010
USER	Authenticate combo	START	1606149439032
USER	Authenticate combo	START	1606149439059
REQUEST		auth	1606149437862	1606149439065	OK	 
USER	Authenticate combo	END	1606149439066
USER	Authenticate combo	START	1606149439070
USER	Authenticate combo	START	1606149439095
REQUEST		auth	1606149437889	1606149439109	OK	 
USER	Authenticate combo	END	1606149439109
USER	Authenticate combo	START	1606149439112
USER	Authenticate combo	START	1606149439137
USER	Authenticate combo	START	1606149439156
REQUEST		auth	1606149437909	1606149439165	OK	 
USER	Authenticate combo	END	1606149439166
USER	Authenticate combo	START	1606149439176
REQUEST		auth	1606149437933	1606149439199	OK	 
USER	Authenticate combo	START	1606149439198
USER	Authenticate combo	END	1606149439199
USER	Authenticate combo	START	1606149439219
REQUEST		auth	1606149437956	1606149439233	OK	 
USER	Authenticate combo	END	1606149439233
USER	Authenticate combo	START	1606149439240
USER	Authenticate combo	START	1606149439260
REQUEST		auth	1606149437984	1606149439266	OK	 
USER	Authenticate combo	END	1606149439267
USER	Authenticate combo	START	1606149439280
REQUEST		auth	1606149438007	1606149439293	OK	 
USER	Authenticate combo	END	1606149439293
USER	Authenticate combo	START	1606149439302
USER	Authenticate combo	START	1606149439323
REQUEST		auth	1606149438042	1606149439329	OK	 
USER	Authenticate combo	END	1606149439330
USER	Authenticate combo	START	1606149439343
REQUEST		auth	1606149438050	1606149439362	OK	 
USER	Authenticate combo	END	1606149439362
USER	Authenticate combo	START	1606149439365
USER	Authenticate combo	START	1606149439387
USER	Authenticate combo	START	1606149439406
REQUEST		auth	1606149438073	1606149439423	OK	 
USER	Authenticate combo	END	1606149439423
USER	Authenticate combo	START	1606149439426
USER	Authenticate combo	START	1606149439447
REQUEST		auth	1606149438099	1606149439465	OK	 
USER	Authenticate combo	END	1606149439465
USER	Authenticate combo	START	1606149439470
USER	Authenticate combo	START	1606149439493
USER	Authenticate combo	START	1606149439511
REQUEST		auth	1606149438125	1606149439520	OK	 
USER	Authenticate combo	END	1606149439521
USER	Authenticate combo	START	1606149439531
USER	Authenticate combo	START	1606149439551
REQUEST		auth	1606149438149	1606149439556	OK	 
USER	Authenticate combo	END	1606149439557
USER	Authenticate combo	START	1606149439574
REQUEST		auth	1606149438173	1606149439589	OK	 
USER	Authenticate combo	END	1606149439590
USER	Authenticate combo	START	1606149439591
USER	Authenticate combo	START	1606149439616
REQUEST		auth	1606149438197	1606149439623	OK	 
USER	Authenticate combo	END	1606149439623
USER	Authenticate combo	START	1606149439635
REQUEST		auth	1606149438220	1606149439648	OK	 
USER	Authenticate combo	END	1606149439649
USER	Authenticate combo	START	1606149439656
USER	Authenticate combo	START	1606149439676
REQUEST		auth	1606149438244	1606149439682	OK	 
USER	Authenticate combo	END	1606149439683
USER	Authenticate combo	START	1606149439699
REQUEST		auth	1606149438265	1606149439717	OK	 
USER	Authenticate combo	END	1606149439717
USER	Authenticate combo	START	1606149439720
USER	Authenticate combo	START	1606149439743
USER	Authenticate combo	START	1606149439763
REQUEST		auth	1606149438289	1606149439778	OK	 
USER	Authenticate combo	END	1606149439779
USER	Authenticate combo	START	1606149439783
USER	Authenticate combo	START	1606149439800
REQUEST		auth	1606149438315	1606149439822	OK	 
USER	Authenticate combo	END	1606149439822
USER	Authenticate combo	START	1606149439825
USER	Authenticate combo	START	1606149439845
USER	Authenticate combo	START	1606149439865
REQUEST		auth	1606149438340	1606149439873	OK	 
USER	Authenticate combo	END	1606149439874
REQUEST		auth	1606149438365	1606149439911	OK	 
USER	Authenticate combo	END	1606149439912
USER	Authenticate combo	START	1606149439914
USER	Authenticate combo	START	1606149439931
USER	Authenticate combo	START	1606149439931
USER	Authenticate combo	START	1606149439934
USER	Authenticate combo	START	1606149439943
REQUEST		auth	1606149438384	1606149439944	OK	 
USER	Authenticate combo	END	1606149439945
REQUEST		auth	1606149438407	1606149439976	OK	 
USER	Authenticate combo	END	1606149439976
USER	Authenticate combo	START	1606149439981
USER	Authenticate combo	START	1606149439995
USER	Authenticate combo	START	1606149440002
REQUEST		auth	1606149438432	1606149440004	OK	 
USER	Authenticate combo	END	1606149440004
USER	Authenticate combo	START	1606149440033
REQUEST		auth	1606149438456	1606149440034	OK	 
USER	Authenticate combo	END	1606149440035
REQUEST		auth	1606149438483	1606149440073	OK	 
USER	Authenticate combo	END	1606149440073
USER	Authenticate combo	START	1606149440082
USER	Authenticate combo	START	1606149440082
USER	Authenticate combo	START	1606149440098
REQUEST		auth	1606149438506	1606149440135	OK	 
USER	Authenticate combo	END	1606149440135
USER	Authenticate combo	START	1606149440160
USER	Authenticate combo	START	1606149440166
REQUEST		auth	1606149438529	1606149440177	OK	 
USER	Authenticate combo	END	1606149440177
USER	Authenticate combo	START	1606149440183
USER	Authenticate combo	START	1606149440193
USER	Authenticate combo	START	1606149440207
USER	Authenticate combo	START	1606149440222
REQUEST		auth	1606149438552	1606149440228	OK	 
USER	Authenticate combo	END	1606149440228
REQUEST		auth	1606149438577	1606149440268	OK	 
USER	Authenticate combo	END	1606149440268
USER	Authenticate combo	START	1606149440272
USER	Authenticate combo	START	1606149440272
REQUEST		auth	1606149438600	1606149440298	OK	 
USER	Authenticate combo	END	1606149440298
USER	Authenticate combo	START	1606149440302
USER	Authenticate combo	START	1606149440324
